"IMC_classif","obesid","excpeso","Capital","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Abaixo do peso","Não","Não","Goiânia","18 a 24 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1769.26922737321
"Eutrofia","Não","Sim","Brasília","18 a 24 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",5587.57698561735
"Abaixo do peso","Não","Não","Brasília","18 a 24 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",4290.72220932376
"Obesidade grau I","Sim","Sim","Porto Velho","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",176.670264239704
"Eutrofia","Não","Sim","Porto Velho","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1190.15857409871
"Abaixo do peso","Não","Não","Porto Velho","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",968.24124531243
"Eutrofia","Não","Sim","Rio Branco","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",357.365662894156
"Abaixo do peso","Não","Não","Rio Branco","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",271.778897184041
"Eutrofia","Não","Não","Rio Branco","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",252.79087562868
"Sobrepeso","Sim","Sim","Manaus","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1029.84042571565
"Obesidade grau III","Sim","Sim","Manaus","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1038.85014339733
"Eutrofia","Não","Sim","Manaus","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1971.11674977556
"Eutrofia","Não","Sim","Boa Vista","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",330.369439255859
"Abaixo do peso","Não","Não","Boa Vista","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",168.017702941286
"Sobrepeso","Sim","Sim","Macapá","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1125.54386028527
"Sobrepeso","Sim","Sim","Palmas","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",132.744832727187
"Eutrofia","Não","Sim","São Luís","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2042.2169770264
"Abaixo do peso","Não","Não","Teresina","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",591.246476935832
"Eutrofia","Não","Sim","João Pessoa","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",3218.3797630868
"Eutrofia","Não","Sim","Recife","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2220.75728535321
"Abaixo do peso","Não","Não","Recife","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1481.37574211487
"Eutrofia","Não","Sim","Maceió","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",324.352814672831
"Sobrepeso","Sim","Sim","Salvador","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1391.81671035231
"Eutrofia","Não","Sim","Salvador","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",3198.55524889552
"Abaixo do peso","Não","Não","Salvador","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2059.90431691985
"Eutrofia","Não","Sim","Belo Horizonte","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",928.280794474541
"Abaixo do peso","Não","Não","Belo Horizonte","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1499.7199281097
"Sobrepeso","Sim","Sim","Rio de Janeiro","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",10878.1778719028
"Obesidade grau III","Sim","Sim","Rio de Janeiro","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",3685.98890258538
"Eutrofia","Não","Sim","Rio de Janeiro","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",3124.71518498305
"Abaixo do peso","Não","Não","Rio de Janeiro","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",9998.13449805501
"Abaixo do peso","Não","Não","São Paulo","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",19105.9664428804
"Sobrepeso","Sim","Sim","Curitiba","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1624.67639173333
"Eutrofia","Não","Sim","Curitiba","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2073.10298493517
"Eutrofia","Não","Sim","Florianópolis","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1844.41727023877
"Abaixo do peso","Não","Não","Florianópolis","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1752.96707039014
"Abaixo do peso","Não","Não","Porto Alegre","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",5112.80411737512
"Abaixo do peso","Não","Não","Campo Grande","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",170.808074121023
"Eutrofia","Não","Sim","Cuiabá","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",3026.04475545796
"Abaixo do peso","Não","Não","Cuiabá","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1146.02836709864
"Eutrofia","Não","Sim","Goiânia","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1016.04329969984
"Abaixo do peso","Não","Não","Goiânia","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",949.674388196618
"Sobrepeso","Sim","Sim","Brasília","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1087.62259070284
"Obesidade grau I","Sim","Sim","Brasília","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",3191.35988654097
"Eutrofia","Não","Sim","Brasília","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2981.25800943999
"Abaixo do peso","Não","Não","Brasília","25 a 29 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",4183.06702913704
"Sobrepeso","Sim","Sim","Porto Velho","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",341.213396444167
"Abaixo do peso","Não","Não","Porto Velho","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",386.017312679504
"Sobrepeso","Sim","Sim","Rio Branco","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",132.011018905176
"Eutrofia","Não","Sim","Rio Branco","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",255.976359211234
"Sobrepeso","Sim","Sim","Manaus","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",519.211037913414
"Sobrepeso","Sim","Sim","Boa Vista","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",233.846748406315
"Eutrofia","Não","Sim","Boa Vista","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",227.033584793277
"Abaixo do peso","Não","Não","Boa Vista","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",245.774922954171
"Obesidade grau I","Sim","Sim","Palmas","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",138.591691732184
"Eutrofia","Não","Sim","Palmas","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",395.43496739191
"Abaixo do peso","Não","Não","Palmas","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",146.213741670269
"Abaixo do peso","Não","Não","São Luís","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2415.21558676908
"Eutrofia","Não","Sim","Teresina","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",560.910270259826
"Eutrofia","Não","Sim","Fortaleza","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2343.63954035408
"Sobrepeso","Sim","Sim","Natal","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",339.110015961707
"Eutrofia","Não","Sim","João Pessoa","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",475.357962994686
"Abaixo do peso","Não","Não","Recife","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1079.44107535641
"Eutrofia","Não","Sim","Salvador","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",6252.8156776709
"Obesidade grau I","Sim","Sim","Belo Horizonte","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1834.96668840608
"Eutrofia","Não","Sim","Belo Horizonte","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",3405.80483938222
"Abaixo do peso","Não","Não","Belo Horizonte","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1006.50365615763
"Eutrofia","Não","Sim","Vitória","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",798.724769097793
"Sobrepeso","Sim","Sim","Rio de Janeiro","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",3987.31563200137
"Sobrepeso","Sim","Sim","São Paulo","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",3327.92393736246
"Eutrofia","Não","Sim","São Paulo","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2122.24073513679
"Abaixo do peso","Não","Não","São Paulo","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",10389.8362851035
"Abaixo do peso","Não","Não","Curitiba","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",6157.41642546087
"Obesidade grau I","Sim","Sim","Florianópolis","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1066.81873265585
"Obesidade grau I","Sim","Sim","Porto Alegre","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1829.69790832174
"Eutrofia","Não","Sim","Porto Alegre","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2110.1810956424
"Abaixo do peso","Não","Não","Campo Grande","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1479.18037411435
"Eutrofia","Não","Sim","Goiânia","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1938.88289055249
"Abaixo do peso","Não","Não","Goiânia","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2472.33951707659
"Obesidade grau I","Sim","Sim","Brasília","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1687.92162813849
"Eutrofia","Não","Sim","Brasília","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2114.70399459493
"Abaixo do peso","Não","Não","Brasília","30 a 34 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",3401.99745364675
"Obesidade grau I","Sim","Sim","Porto Velho","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",182.733830238356
"Eutrofia","Não","Sim","Porto Velho","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",372.903586428635
"Obesidade grau III","Sim","Sim","Rio Branco","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",135.23138249689
"Eutrofia","Não","Sim","Rio Branco","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",365.335698354915
"Sobrepeso","Sim","Sim","Manaus","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1389.8739101743
"Obesidade grau I","Sim","Sim","Manaus","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1021.76017402393
"Eutrofia","Não","Sim","Manaus","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1180.26329576945
"Eutrofia","Não","Sim","Boa Vista","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",184.146125775773
"Abaixo do peso","Não","Não","Boa Vista","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",234.887445732786
"Eutrofia","Não","Sim","Belém","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2635.11973830506
"Sobrepeso","Sim","Sim","Macapá","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",533.680738083475
"Eutrofia","Não","Sim","Macapá","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1257.31003702614
"Abaixo do peso","Não","Não","Macapá","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",542.317312529718
"Sobrepeso","Sim","Sim","Palmas","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",440.731214948561
"Eutrofia","Não","Sim","Palmas","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",317.188579025802
"Eutrofia","Não","Sim","São Luís","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",982.492666308863
"Obesidade grau I","Sim","Sim","Teresina","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",815.635349291096
"Eutrofia","Não","Sim","Fortaleza","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",939.752342478578
"Eutrofia","Não","Sim","Natal","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1262.44961124656
"Obesidade grau I","Sim","Sim","João Pessoa","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",480.137468540387
"Abaixo do peso","Não","Não","João Pessoa","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",263.505079288344
"Sobrepeso","Sim","Sim","Recife","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",970.640451464811
"Eutrofia","Não","Sim","Recife","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2846.83301140888
"Abaixo do peso","Não","Não","Recife","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",944.400838372312
"Eutrofia","Não","Sim","Maceió","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1502.71891624011
"Sobrepeso","Sim","Sim","Aracaju","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1073.0099106368
"Obesidade grau I","Sim","Sim","Aracaju","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2108.69846235759
"Obesidade grau I","Sim","Sim","Salvador","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2267.28889106638
"Eutrofia","Não","Sim","Salvador","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",5553.09338808292
"Abaixo do peso","Não","Não","Salvador","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1203.59227039152
"Sobrepeso","Sim","Sim","Belo Horizonte","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1271.40885864681
"Eutrofia","Não","Sim","Belo Horizonte","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",3338.89339463617
"Abaixo do peso","Não","Não","Belo Horizonte","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",2863.94892418188
"Sobrepeso","Sim","Sim","Vitória","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",1061.41470613841
"Obesidade grau I","Sim","Sim","Vitória","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",298.802082393043
"Eutrofia","Não","Sim","Vitória","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",296.651236838672
"Abaixo do peso","Não","Não","Vitória","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",325.965908074263
"Sobrepeso","Sim","Sim","Rio de Janeiro","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",6776.18650960912
"Eutrofia","Não","Sim","Rio de Janeiro","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",6521.94058202941
"Sobrepeso","Não","Sim","Rio de Janeiro","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",3160.37653714391
"Sobrepeso","Sim","Sim","São Paulo","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",9744.19574414597
"Obesidade grau I","Sim","Sim","São Paulo","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",4501.52160619298
"Eutrofia","Não","Sim","São Paulo","35 a 44 anos","2 até 3 SM","Urbano","Masculino","Médio completo ou equivalente",14886.9000707047
