"IMC_classif","obesid","excpeso","Unidades_da_Federacao","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Eutrofia","Não","Sim","Minas Gerais","40 a 59 anos","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",10753.4690819537
"Abaixo do peso","Não","Não","Espírito Santo","40 a 59 anos","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",903.943982695806
"Eutrofia","Não","Sim","São Paulo","40 a 59 anos","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",14266.1056869227
"Eutrofia","Não","Sim","Paraná","40 a 59 anos","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",9815.56547757224
"Obesidade grau I","Sim","Sim","Mato Grosso","40 a 59 anos","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",4872.98316974437
"Eutrofia","Não","Sim","Goiás","40 a 59 anos","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",11250.8474885773
"Eutrofia","Não","Sim","Minas Gerais","60 anos ou mais","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",5217.03779776091
"Eutrofia","Não","Sim","São Paulo","60 anos ou mais","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",24183.6587952735
"Abaixo do peso","Não","Não","Paraná","60 anos ou mais","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",2161.01933676379
"Eutrofia","Não","Sim","Santa Catarina","60 anos ou mais","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",1058.11954198016
"Abaixo do peso","Não","Não","Santa Catarina","60 anos ou mais","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",1058.11954198016
"Obesidade grau I","Sim","Sim","Rio Grande do Sul","60 anos ou mais","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",2041.27085677535
"Eutrofia","Não","Sim","Mato Grosso do Sul","60 anos ou mais","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",723.541137452491
"Obesidade grau I","Sim","Sim","Distrito Federal","60 anos ou mais","Mais de 3 SM","Rural","Mulher","Fundamental incompleto ou equivalente",15605.4931277196
"Abaixo do peso","Não","Não","Pará","18 a 24 anos","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",89420.3883168176
"Abaixo do peso","Não","Não","Piauí","18 a 24 anos","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",84517.7005730836
"Abaixo do peso","Não","Não","Maranhão","25 a 39 anos","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",72572.4711182441
"Abaixo do peso","Não","Não","Piauí","25 a 39 anos","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",7681.22468206214
"Eutrofia","Não","Sim","Pernambuco","25 a 39 anos","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",29929.9961164223
"Obesidade grau I","Sim","Sim","Paraná","25 a 39 anos","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",13230.8129007247
"Eutrofia","Não","Sim","Paraná","25 a 39 anos","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",233393.9934918
"Sobrepeso","Não","Sim","Rio Grande do Sul","25 a 39 anos","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",36023.6108978179
"Abaixo do peso","Não","Não","Pará","40 a 59 anos","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",7517.20684287105
"Eutrofia","Não","Sim","Sergipe","40 a 59 anos","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",66676.2186228239
"Abaixo do peso","Não","Não","Espírito Santo","40 a 59 anos","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",20924.7367426208
"Abaixo do peso","Não","Não","Rio de Janeiro","40 a 59 anos","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",13791.304795806
"Eutrofia","Não","Sim","Rio Grande do Norte","60 anos ou mais","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",3697.52271145454
"Abaixo do peso","Não","Não","Paraná","60 anos ou mais","Até 1/2 SM","Urbano","Homem","Fundamental completo ou equivalente",25397.392311197
"Abaixo do peso","Não","Não","Pará","18 a 24 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",75932.3590840337
"Abaixo do peso","Não","Não","Paraíba","18 a 24 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",10438.6436283122
"Abaixo do peso","Não","Não","Bahia","18 a 24 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",11300.0284071683
"Abaixo do peso","Não","Não","Minas Gerais","18 a 24 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",254994.60128925
"Abaixo do peso","Não","Não","Paraná","18 a 24 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",34784.9045874667
"Eutrofia","Não","Sim","Pará","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",7591.48997353379
"Eutrofia","Não","Sim","Ceará","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",2803.90400317749
"Abaixo do peso","Não","Não","Ceará","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",65042.7119396064
"Eutrofia","Não","Sim","Paraíba","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",3425.23587613694
"Eutrofia","Não","Sim","Pernambuco","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",14497.3888705421
"Abaixo do peso","Não","Não","Pernambuco","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",29847.2655653955
"Eutrofia","Não","Sim","Sergipe","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",6667.74392851709
"Abaixo do peso","Não","Não","Sergipe","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",13335.4878570463
"Eutrofia","Não","Sim","Bahia","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",6528.50016164427
"Abaixo do peso","Não","Não","Bahia","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",80453.9837533736
"Abaixo do peso","Não","Não","Minas Gerais","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",10074.6686984909
"Eutrofia","Não","Sim","Paraná","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",9052.19324318531
"Eutrofia","Não","Sim","Santa Catarina","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",48585.0418720323
"Abaixo do peso","Não","Não","Amazonas","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",42516.2244816112
"Sobrepeso","Sim","Sim","Pará","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",101874.473119235
"Eutrofia","Não","Sim","Ceará","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",77316.6446384392
"Abaixo do peso","Não","Não","Ceará","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",7718.53947022154
"Eutrofia","Não","Sim","Paraíba","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",5969.43984336304
"Obesidade grau I","Sim","Sim","Bahia","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",13878.4299651998
"Sobrepeso","Sim","Sim","Rio de Janeiro","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",12382.2286814477
"Eutrofia","Não","Sim","Rio de Janeiro","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",21635.536206867
"Abaixo do peso","Não","Não","Rio de Janeiro","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",14835.1441505834
"Sobrepeso","Sim","Sim","Paraná","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",7911.75563992833
"Abaixo do peso","Não","Não","Paraná","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",11867.6334598873
"Eutrofia","Não","Sim","Santa Catarina","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",4707.84722352444
"Eutrofia","Não","Sim","Rio Grande do Sul","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",4376.88577774539
"Abaixo do peso","Não","Não","Mato Grosso do Sul","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",11795.5320560803
"Obesidade grau I","Sim","Sim","Goiás","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",10670.3836720558
"Eutrofia","Não","Não","Amazonas","60 anos ou mais","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",52787.3333729925
"Eutrofia","Não","Sim","Alagoas","60 anos ou mais","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",13076.186245943
"Eutrofia","Não","Não","Rio de Janeiro","60 anos ou mais","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",27517.4468897608
"Sobrepeso","Sim","Sim","Rio Grande do Sul","60 anos ou mais","1/2 até 1 SM","Urbano","Homem","Fundamental completo ou equivalente",25446.5950159833
"Abaixo do peso","Não","Não","Ceará","18 a 24 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",103110.818841965
"Abaixo do peso","Não","Não","Minas Gerais","18 a 24 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",68703.8331646274
"Sobrepeso","Sim","Sim","São Paulo","18 a 24 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",26124.6930954543
"Eutrofia","Não","Sim","Amazonas","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",9673.78808474931
"Eutrofia","Não","Sim","Tocantins","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",4557.41042696146
"Abaixo do peso","Não","Não","Ceará","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",42254.3674660333
"Abaixo do peso","Não","Não","Rio Grande do Norte","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",9001.50595762581
"Eutrofia","Não","Sim","Paraíba","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",5815.98923632979
"Sobrepeso","Sim","Sim","Pernambuco","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",22385.4491740405
"Sobrepeso","Sim","Sim","Bahia","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",14469.6881231414
"Sobrepeso","Sim","Sim","Minas Gerais","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",13956.4458431547
"Eutrofia","Não","Sim","Minas Gerais","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",45932.3482923831
"Abaixo do peso","Não","Não","Minas Gerais","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",34522.7400899773
"Abaixo do peso","Não","Não","Espírito Santo","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",52635.2404991069
"Abaixo do peso","Não","Não","Rio de Janeiro","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",6473.39854767064
"Eutrofia","Não","Sim","São Paulo","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",53391.7898744258
"Abaixo do peso","Não","Não","Paraná","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",21613.0545161384
"Obesidade grau I","Sim","Sim","Santa Catarina","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",5066.46684687836
"Abaixo do peso","Não","Não","Santa Catarina","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",33413.2294271946
"Obesidade grau III","Sim","Sim","Rio Grande do Sul","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",25539.5928133002
"Eutrofia","Não","Sim","Rio Grande do Sul","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",68462.2740711961
"Abaixo do peso","Não","Não","Rio Grande do Sul","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",27645.3529112735
"Eutrofia","Não","Sim","Mato Grosso","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",74612.0862665804
"Abaixo do peso","Não","Não","Mato Grosso","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",19605.6722263553
"Abaixo do peso","Não","Não","Goiás","25 a 39 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",7032.68955952325
"Eutrofia","Não","Sim","Ceará","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",47579.4682225185
"Abaixo do peso","Não","Não","Ceará","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",10605.9190078226
"Abaixo do peso","Não","Não","Rio Grande do Norte","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",35084.1822620703
"Sobrepeso","Sim","Sim","Paraíba","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",10392.2720126523
"Sobrepeso","Sim","Sim","Sergipe","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",22024.8090601427
"Eutrofia","Não","Sim","Sergipe","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",17087.706405509
"Abaixo do peso","Não","Não","Bahia","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",9549.67045841773
"Sobrepeso","Sim","Sim","Minas Gerais","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",72515.7933085467
"Abaixo do peso","Não","Não","Rio de Janeiro","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",13791.304795806
"Sobrepeso","Sim","Sim","São Paulo","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",674694.882227186
"Obesidade grau I","Sim","Sim","São Paulo","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",117131.701641142
"Sobrepeso","Não","Sim","São Paulo","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",68712.2570905542
"Eutrofia","Não","Sim","Paraná","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",8046.69325045405
"Abaixo do peso","Não","Não","Paraná","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",37086.3950410824
"Eutrofia","Não","Sim","Santa Catarina","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",7481.14673768604
"Eutrofia","Não","Sim","Rio Grande do Sul","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",7624.84014127133
"Abaixo do peso","Não","Não","Rio Grande do Sul","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",31624.9138023524
"Eutrofia","Não","Sim","Mato Grosso do Sul","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",12488.4185525397
"Sobrepeso","Não","Sim","Mato Grosso do Sul","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",8797.44425982347
"Eutrofia","Não","Sim","Mato Grosso","40 a 59 anos","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",12559.3545037441
"Eutrofia","Não","Sim","Ceará","60 anos ou mais","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",48041.2808734523
"Sobrepeso","Sim","Sim","Espírito Santo","60 anos ou mais","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",10536.2971495069
"Eutrofia","Não","Sim","Espírito Santo","60 anos ou mais","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",16885.2321482534
"Eutrofia","Não","Sim","Rio de Janeiro","60 anos ou mais","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",40482.2268074415
"Sobrepeso","Sim","Sim","Paraná","60 anos ou mais","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",12124.4539472431
"Eutrofia","Não","Sim","Paraná","60 anos ou mais","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",15804.9127110066
"Eutrofia","Não","Sim","Santa Catarina","60 anos ou mais","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",84276.7476777086
"Sobrepeso","Sim","Sim","Rio Grande do Sul","60 anos ou mais","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",125909.138872082
"Eutrofia","Não","Sim","Rio Grande do Sul","60 anos ou mais","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",17026.1330605936
"Abaixo do peso","Não","Não","Mato Grosso do Sul","60 anos ou mais","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",13167.910099735
"Abaixo do peso","Não","Não","Goiás","60 anos ou mais","1 até 2 SM","Urbano","Homem","Fundamental completo ou equivalente",40655.4967578326
"Abaixo do peso","Não","Não","Bahia","18 a 24 anos","2 até 3 SM","Urbano","Homem","Fundamental completo ou equivalente",19842.1216140284
"Abaixo do peso","Não","Não","Rio Grande do Norte","25 a 39 anos","2 até 3 SM","Urbano","Homem","Fundamental completo ou equivalente",8815.60528457766
"Sobrepeso","Sim","Sim","Rio de Janeiro","25 a 39 anos","2 até 3 SM","Urbano","Homem","Fundamental completo ou equivalente",12608.6674913181
"Sobrepeso","Sim","Sim","Rio Grande do Sul","25 a 39 anos","2 até 3 SM","Urbano","Homem","Fundamental completo ou equivalente",20882.9086812754
