"IMC_classif","obesid","excpeso","Unidades_da_Federacao","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Abaixo do peso","Não","Não","Tocantins","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",6176.18229316516
"Eutrofia","Não","Não","Tocantins","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1553.3866675485
"Eutrofia","Não","Sim","Maranhão","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",12687.0727251175
"Abaixo do peso","Não","Não","Maranhão","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",5421.8496605853
"Sobrepeso","Sim","Sim","Piauí","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1015.47484297387
"Eutrofia","Não","Sim","Piauí","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",2210.71189265459
"Abaixo do peso","Não","Não","Piauí","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",3184.42141217355
"Sobrepeso","Sim","Sim","Ceará","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",3901.51821471535
"Obesidade grau III","Sim","Sim","Ceará","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",4179.40019696365
"Eutrofia","Não","Sim","Ceará","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",13818.0437192696
"Abaixo do peso","Não","Não","Ceará","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",34762.6380927068
"Sobrepeso","Sim","Sim","Rio Grande do Norte","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1474.55925075023
"Eutrofia","Não","Sim","Rio Grande do Norte","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",5716.72608826058
"Abaixo do peso","Não","Não","Rio Grande do Norte","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",13714.0398343049
"Abaixo do peso","Não","Não","Paraíba","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",15345.1499859087
"Sobrepeso","Sim","Sim","Pernambuco","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",8956.94464095355
"Eutrofia","Não","Sim","Pernambuco","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",3086.70702616063
"Abaixo do peso","Não","Não","Pernambuco","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",15872.8706659268
"Eutrofia","Não","Não","Pernambuco","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",2473.54010842969
"Obesidade grau I","Sim","Sim","Alagoas","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1693.9264258766
"Eutrofia","Não","Sim","Alagoas","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1811.88714860316
"Abaixo do peso","Não","Não","Alagoas","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",2190.46140269712
"Sobrepeso","Sim","Sim","Sergipe","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",4632.50226545429
"Eutrofia","Não","Sim","Sergipe","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",926.205003201543
"Abaixo do peso","Não","Não","Sergipe","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",5872.15639556688
"Sobrepeso","Sim","Sim","Bahia","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",2072.46628480312
"Eutrofia","Não","Sim","Bahia","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",73861.535039634
"Abaixo do peso","Não","Não","Bahia","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",16899.742731829
"Sobrepeso","Sim","Sim","Minas Gerais","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1502.10565038402
"Eutrofia","Não","Sim","Minas Gerais","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",22970.9460557726
"Abaixo do peso","Não","Não","Minas Gerais","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",37256.6511356128
"Eutrofia","Não","Não","Minas Gerais","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1219.86372202537
"Sobrepeso","Sim","Sim","Espírito Santo","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",750.197668169092
"Eutrofia","Não","Sim","Espírito Santo","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",7337.35472643722
"Abaixo do peso","Não","Não","Espírito Santo","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",16515.1148412572
"Sobrepeso","Sim","Sim","Rio de Janeiro","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",22392.6032163755
"Eutrofia","Não","Sim","Rio de Janeiro","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",36826.6414130172
"Abaixo do peso","Não","Não","Rio de Janeiro","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",67399.31155665
"Sobrepeso","Sim","Sim","São Paulo","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",39616.3354099719
"Eutrofia","Não","Sim","São Paulo","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",80398.8308636304
"Abaixo do peso","Não","Não","São Paulo","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",262634.30419822
"Eutrofia","Não","Sim","Paraná","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",36929.6670213831
"Abaixo do peso","Não","Não","Paraná","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",42989.1191635461
"Sobrepeso","Sim","Sim","Santa Catarina","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",5293.3061593065
"Eutrofia","Não","Sim","Santa Catarina","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1068.17341836307
"Abaixo do peso","Não","Não","Santa Catarina","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",36160.6661448552
"Eutrofia","Não","Não","Santa Catarina","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",2815.20337306935
"Eutrofia","Não","Sim","Rio Grande do Sul","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",5534.25626402766
"Abaixo do peso","Não","Não","Rio Grande do Sul","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",44391.7791616498
"Eutrofia","Não","Sim","Mato Grosso do Sul","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",3326.47336678638
"Abaixo do peso","Não","Não","Mato Grosso do Sul","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",15084.2423614425
"Eutrofia","Não","Sim","Mato Grosso","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",7638.53470491079
"Abaixo do peso","Não","Não","Mato Grosso","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",27395.0102070496
"Eutrofia","Não","Sim","Goiás","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",32665.4531919672
"Sobrepeso","Não","Sim","Goiás","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",2090.63370073409
"Abaixo do peso","Não","Não","Goiás","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",36567.1463878284
"Eutrofia","Não","Sim","Distrito Federal","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",5395.59496143951
"Abaixo do peso","Não","Não","Distrito Federal","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",4431.97956615884
"Eutrofia","Não","Não","Distrito Federal","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",2329.37896175183
"Sobrepeso","Sim","Sim","Rondônia","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",3504.84820000156
"Eutrofia","Não","Sim","Rondônia","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",3933.33590579948
"Abaixo do peso","Não","Não","Rondônia","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",6179.28747796784
"Eutrofia","Não","Não","Rondônia","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",831.076032383554
"Sobrepeso","Sim","Sim","Acre","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1945.09363844135
"Obesidade grau I","Sim","Sim","Acre","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",600.048690601133
"Eutrofia","Não","Sim","Acre","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",826.070210391313
"Abaixo do peso","Não","Não","Acre","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1222.12851536096
"Eutrofia","Não","Sim","Amazonas","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1439.73654455148
"Abaixo do peso","Não","Não","Amazonas","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",6903.68408712549
"Sobrepeso","Sim","Sim","Roraima","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",350.770122609473
"Obesidade grau III","Sim","Sim","Roraima","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",249.436531626962
"Eutrofia","Não","Sim","Roraima","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",256.137853038201
"Abaixo do peso","Não","Não","Roraima","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1086.84919327175
"Sobrepeso","Sim","Sim","Pará","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",9323.06454613445
"Obesidade grau I","Sim","Sim","Pará","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1025.20616493215
"Eutrofia","Não","Sim","Pará","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",25513.7480891637
"Abaixo do peso","Não","Não","Pará","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",7536.9439579068
"Sobrepeso","Sim","Sim","Amapá","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",266.418800431168
"Eutrofia","Não","Sim","Amapá","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",412.223885457746
"Abaixo do peso","Não","Não","Amapá","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1382.45566211991
"Sobrepeso","Sim","Sim","Tocantins","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",507.501726444326
"Eutrofia","Não","Sim","Tocantins","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",2045.48065321042
"Abaixo do peso","Não","Não","Tocantins","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",2704.54988867262
"Sobrepeso","Sim","Sim","Maranhão","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1962.21879508663
"Obesidade grau I","Sim","Sim","Maranhão","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",5994.61608196622
"Eutrofia","Não","Sim","Maranhão","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",13342.7978763394
"Abaixo do peso","Não","Não","Maranhão","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",15297.9101397312
"Eutrofia","Não","Não","Maranhão","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",6158.99310772028
"Sobrepeso","Sim","Sim","Piauí","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1443.60921164976
"Eutrofia","Não","Sim","Piauí","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",3170.80635912837
"Abaixo do peso","Não","Não","Piauí","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",3744.87244978614
"Sobrepeso","Sim","Sim","Ceará","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",6307.94426293852
"Eutrofia","Não","Sim","Ceará","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",10789.1232642797
"Abaixo do peso","Não","Não","Ceará","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",6051.00991268085
"Obesidade grau I","Sim","Sim","Rio Grande do Norte","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",2814.93214122517
"Eutrofia","Não","Sim","Rio Grande do Norte","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",10829.4433375372
"Abaixo do peso","Não","Não","Rio Grande do Norte","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",5598.35416536446
"Sobrepeso","Sim","Sim","Paraíba","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1309.79096042992
"Obesidade grau I","Sim","Sim","Paraíba","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",417.55020140712
"Eutrofia","Não","Sim","Paraíba","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",8809.95082089034
"Abaixo do peso","Não","Não","Paraíba","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",511.828599974397
"Sobrepeso","Sim","Sim","Pernambuco","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",6463.34497309315
"Eutrofia","Não","Sim","Pernambuco","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",7584.50042593382
"Abaixo do peso","Não","Não","Pernambuco","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",7945.62124415252
"Eutrofia","Não","Sim","Alagoas","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",3304.19267305439
"Abaixo do peso","Não","Não","Alagoas","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",786.250436735144
"Sobrepeso","Sim","Sim","Sergipe","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",855.605123589465
"Obesidade grau I","Sim","Sim","Sergipe","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",2108.69846235759
"Eutrofia","Não","Sim","Sergipe","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1410.24535533554
"Abaixo do peso","Não","Não","Sergipe","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1327.05172468526
"Sobrepeso","Sim","Sim","Bahia","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",5125.01789407491
"Eutrofia","Não","Sim","Bahia","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",39124.9510470554
"Abaixo do peso","Não","Não","Bahia","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",10546.8162253825
"Sobrepeso","Sim","Sim","Minas Gerais","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",326.722847204132
"Obesidade grau I","Sim","Sim","Minas Gerais","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",23992.0183014722
"Obesidade grau III","Sim","Sim","Minas Gerais","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",1598.10595435593
"Eutrofia","Não","Sim","Minas Gerais","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",43034.2346677358
"Abaixo do peso","Não","Não","Minas Gerais","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",45708.8978154921
"Eutrofia","Não","Sim","Espírito Santo","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",22901.0850523701
"Abaixo do peso","Não","Não","Espírito Santo","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",22347.5521933591
"Sobrepeso","Sim","Sim","Rio de Janeiro","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",15145.3082020571
"Eutrofia","Não","Sim","Rio de Janeiro","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",75532.1139274509
"Abaixo do peso","Não","Não","Rio de Janeiro","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",27741.8230750856
"Eutrofia","Não","Não","Rio de Janeiro","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",15997.5843491598
"Sobrepeso","Sim","Sim","São Paulo","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",38999.1780882529
"Obesidade grau I","Sim","Sim","São Paulo","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",5369.67858287125
"Eutrofia","Não","Sim","São Paulo","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",111628.752599582
"Sobrepeso","Não","Sim","São Paulo","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Médio completo ou equivalente",9833.63606496118
